"lat","long","fishing_hours"
57.55,9.14,0
57.55,9.18,0
57.55,9.24,0
57.55,9.27,0
57.55,9.28,0
57.55,9.3,0
57.55,9.31,0
57.55,9.32,0
57.55,9.34,0
57.55,9.35,0
57.55,9.36,0.2208
57.55,9.37,0
57.55,9.41,0
57.55,9.43,0.2994
57.55,9.44,0
57.55,9.49,0.2977
57.55,9.5,0
57.55,9.51,0.4052
57.55,9.52,0.3
57.55,9.53,2.1315
57.55,9.54,16.2309
57.55,9.55,18.9132
57.55,9.56,4.2026
57.55,9.57,4.7872
57.55,9.58,0
57.55,9.59,0
57.55,9.6,0.2002
57.55,9.61,0
57.55,9.62,0.2002
57.55,9.63,0
57.55,9.64,0
57.55,9.65,0
57.55,9.66,0
57.55,9.67,0
57.55,9.68,0
57.55,9.69,0
57.55,9.7,0
57.55,9.71,0
57.55,9.72,0
57.55,9.73,0
57.55,9.74,0
57.55,9.77,0
57.55,9.78,0
57.55,9.8,0
57.55,9.81,0
57.55,9.84,0
57.55,9.85,0
57.56,10.46,0
57.56,10.53,0
57.56,10.54,0
57.56,10.55,0
57.56,10.56,0.2033
57.56,10.57,0.2144
57.56,10.58,1.0557
57.56,10.59,4.3343
57.56,10.6,6.0301
57.56,10.61,9.0352
57.56,10.62,22.4252
57.56,10.63,15.5224
57.56,10.64,12.0177
57.56,10.65,14.3679
57.56,10.66,13.2308
57.56,10.67,16.7205
57.56,10.68,23.719
57.56,10.69,31.9801
57.56,10.7,53.5681
57.56,10.71,11.3541
57.56,10.72,5.868
57.56,10.73,39.0826
57.56,10.74,25.5955
57.56,10.75,13.4669
57.56,10.76,27.7502
57.56,10.77,30.4502
57.56,10.78,34.8293
57.56,10.79,6.7793
57.56,10.8,6.4874
57.56,10.81,10.3921
57.56,10.82,7.3254
57.56,10.83,8.9636
57.56,10.84,5.3573
57.56,10.85,9.8872
57.56,10.86,7.9345
57.56,10.87,9.5569
57.56,10.88,16.0688
57.56,10.89,5.7467
57.56,10.9,7.6758
57.56,10.91,6.4219
57.56,10.92,7.0828
57.56,10.93,5.9734
57.56,10.94,6.3611
57.56,10.95,20.3914
57.56,10.96,11.8436
57.56,10.97,16.9684
57.56,10.98,11.9013
57.56,10.99,12.0406
57.56,11,13.9788
57.56,11.01,18.155
57.56,11.02,28.5342
57.56,11.03,9.2421
57.56,11.04,12.6223
57.56,11.05,15.9787
57.56,11.06,12.6626
57.56,11.07,14.6544
57.56,11.08,11.8301
57.56,11.09,16.9576
57.56,11.1,14.2672
57.56,11.11,9.3641
57.56,11.12,7.5563
57.56,11.13,9.2323
57.56,11.14,7.637
57.56,11.15,5.9413
57.56,11.16,9.4953
57.56,11.17,4.8485
57.56,11.18,5.3436
57.56,11.19,4.9193
57.56,11.2,5.9254
57.56,11.21,4.6392
57.56,11.22,7.3607
57.56,11.23,7.3463
57.56,11.24,11.9794
57.56,11.25,12.6624
57.56,11.26,16.6175
57.56,11.27,16.6054
57.56,11.28,9.1426
57.56,11.29,8.4709
57.56,11.3,11.0922
57.56,11.31,8.2426
57.56,11.32,12.2001
57.56,11.33,13.8682
57.56,11.34,13.6235
57.56,11.35,16.0989
57.56,11.36,18.2047
57.56,11.37,16.6262
57.56,11.38,10.7877
57.56,11.39,12.916
57.56,11.4,11.5031
57.56,11.41,12.1998
57.56,11.42,14.7743
57.56,11.43,17.3614
57.56,11.44,10.8353
57.56,11.45,13.1297
57.56,11.46,11.3823
57.56,11.47,9.9579
57.56,11.48,7.2507
57.56,11.49,2.32
57.56,11.5,0.205
57.56,11.51,0.2425
57.56,11.52,0
57.56,11.53,0
57.56,11.54,0.2022
57.56,11.55,1.2599
57.56,11.56,0.8249
57.56,11.57,0.21
57.56,11.58,0.4097
57.56,11.59,0
57.56,11.6,0
57.56,11.61,0.6513
57.56,11.62,0.9488
57.56,11.63,0.7043
57.56,11.64,0.4066
57.56,11.65,0.9658
57.56,11.66,0.205
57.56,11.67,0
57.56,11.68,0.6799
57.56,11.69,0.2036
57.56,11.7,0
57.56,11.71,0
57.56,11.73,0
57.56,11.76,0
57.56,11.8,0
57.56,17.08,0
57.56,17.1,0
57.56,17.13,0
57.56,17.15,0
57.56,17.18,0
57.56,17.42,0
57.56,17.74,0
57.56,17.79,0
57.56,18.83,0
57.56,18.84,0
57.56,18.85,0
57.56,18.86,0
57.56,18.87,0
57.56,18.88,0
57.56,18.89,0
57.56,18.9,0
57.56,18.93,0
57.56,18.94,0
57.56,18.95,0
57.56,18.98,0.2169
57.56,19.01,0
57.56,19.02,0.205
57.56,19.03,0
57.56,19.05,0
57.56,19.06,0.2005
57.56,19.08,0
57.56,19.1,0.2163
57.56,19.11,0
57.56,19.12,0
57.56,19.13,0
57.56,19.15,0.2055
57.56,19.16,0
57.56,19.17,0
57.56,19.18,0
57.56,19.19,0.3822
57.56,19.2,0.2066
57.56,19.21,0.2111
57.56,19.23,0
57.56,19.24,0
57.56,19.25,0.2027
57.56,19.26,0
57.56,19.27,0
57.56,19.28,0
57.56,19.29,0.2111
57.56,19.3,0.2138
57.56,19.32,0
57.56,19.33,0.2052
57.56,19.35,0
57.56,19.36,0.4085
57.56,19.47,0
57.56,19.52,0
57.56,19.55,0
57.56,19.66,0
57.56,19.67,0.3586
57.56,19.69,3.1074
57.56,19.71,0
57.56,21,0
57.56,21.03,0
57.56,21.05,0
57.56,21.07,0.7954
57.56,21.09,0.543
57.56,21.1,0.2391
57.56,21.11,0.2416
57.56,21.12,0.7867
57.56,21.13,0.948
57.56,21.14,0.5213
57.56,21.15,0.3008
57.56,21.16,0.2725
57.56,21.17,1.636
57.56,21.18,0.7052
57.56,21.19,0.5291
57.56,21.2,0
57.56,21.21,1.0382
57.56,21.23,0.7583
57.56,21.24,0.5202
57.56,21.28,0
57.56,21.29,0.255
57.56,21.35,0
57.56,21.36,0
57.56,21.38,0
57.56,21.39,0
57.56,21.41,0
57.56,21.42,0
57.56,21.43,0
57.56,21.44,0
57.56,21.45,0
57.56,21.46,0
57.56,21.47,0.2502
57.56,21.48,0
57.56,21.49,0
57.56,21.5,0
57.56,21.51,0
57.56,21.52,0
57.56,21.53,0
57.56,21.54,0
57.56,23.03,1.6113
57.56,6.02,0.2002
57.56,6.04,0.23
57.56,6.06,0.2
57.56,6.09,0.2438
57.56,6.11,2.7577
57.56,6.12,0.2969
57.56,6.13,0.5263
57.56,6.14,0.2994
57.56,6.15,0.4254
57.56,6.16,0.5049
57.56,6.17,0.2058
57.56,6.18,0.2333
57.56,6.19,1.1337
57.56,6.2,0.2094
57.56,6.21,0.4654
57.56,6.22,0.2
57.56,6.23,0.7994
57.56,6.26,0.2002
57.56,6.27,0.2027
57.56,6.28,0.2377
57.56,6.3,0.4635
57.56,6.32,0.203
57.56,6.33,0
57.56,6.36,0.2986
57.56,6.37,0.2166
57.56,6.38,0.2005
57.56,6.39,0.2316
57.56,6.4,0.458
57.56,6.41,0.4424
57.56,6.42,0
57.56,6.44,0
57.56,6.45,0.2252
57.56,6.46,0
57.56,6.47,0.223
57.56,6.48,0.2125
57.56,6.49,0.2508
57.56,6.5,0.2119
57.56,6.52,0.4144
57.56,6.53,0.2116
57.56,6.54,0.8256
57.56,6.55,1.0208
57.56,6.56,1.059
57.56,6.57,0.6776
57.56,6.58,1.1722
57.56,6.59,0.414
57.56,6.6,0
57.56,6.61,1.3561
57.56,6.62,1.5695
57.56,6.63,2.4928
57.56,6.64,0.2005
57.56,6.65,0.2061
57.56,6.66,0.315
57.56,6.67,0.6612
57.56,6.69,0.2002
57.56,6.7,0.2008
57.56,6.71,0.2447
57.56,6.72,0.3144
57.56,6.74,0
57.56,6.75,0.2947
57.56,6.76,0
57.56,6.77,0.4127
57.56,6.78,1.3086
57.56,6.79,1.446
57.56,6.8,1.0165
57.56,6.81,0.7496
57.56,6.82,1.1882
57.56,6.83,0.3986
57.56,6.84,0.7788
57.56,6.85,1.1593
57.56,6.86,1.4366
57.56,6.87,0.4444
57.56,6.88,0.7649
57.56,6.89,0.2997
57.56,6.9,4.3296
57.56,6.91,4.0141
57.56,6.92,1.2043
57.56,6.93,0.4566
57.56,6.94,0.4149
57.56,6.95,1.0322
57.56,6.96,0.974
57.56,6.97,0.4836
57.56,6.98,1.2374
57.56,6.99,0.4016
57.56,7,0.2013
57.56,7.01,1.0868
57.56,7.02,1.4774
57.56,7.03,1.067
57.56,7.04,0.8876
57.56,7.05,1.1242
57.56,7.06,0.6612
57.56,7.07,0
57.56,7.08,0.7688
57.56,7.09,0.2194
57.56,7.1,0
57.56,7.12,0.2388
57.56,7.13,0.6366
57.56,7.14,0
57.56,7.16,0
57.56,7.17,0.2488
57.56,7.18,0
57.56,7.19,0.2011
57.56,7.2,0.2986
57.56,7.21,0.2002
57.56,7.22,0.2011
57.56,7.23,0.3494
57.56,7.24,0
57.56,7.25,0.4502
57.56,7.26,0.2216
57.56,7.27,0.4157
57.56,7.28,0.4271
57.56,7.29,0.8085
57.56,7.3,1.7791
57.56,7.31,0.954
57.56,7.32,2.1906
57.56,7.33,1.5803
57.56,7.34,1.149
57.56,7.35,1.6509
57.56,7.36,0.6379
57.56,7.37,0.9849
57.56,7.38,2.0378
57.56,7.39,1.069
57.56,7.4,0.6926
57.56,7.41,0.6201
57.56,7.42,0.918
57.56,7.43,1.2182
57.56,7.44,1.548
57.56,7.45,0.9203
57.56,7.46,1.0236
57.56,7.47,1.069
57.56,7.48,2.7785
57.56,7.49,1.5882
57.56,7.5,1.1187
57.56,7.51,0.9373
57.56,7.52,0.4277
57.56,7.53,0.7452
57.56,7.54,1.1529
57.56,7.55,1.2618
57.56,7.56,0.2983
57.56,7.57,1.0624
57.56,7.58,0.414
57.56,7.59,0.4758
57.56,7.6,0.2269
57.56,7.61,0.6871
57.56,7.62,0.355
57.56,7.63,0.2236
57.56,7.64,0.2541
57.56,7.65,0.7124
57.56,7.66,1.1966
57.56,7.67,1.0488
57.56,7.68,0.2002
57.56,7.69,0.2025
57.56,7.72,0.633
57.56,7.73,0.2025
57.56,7.75,0.5755
57.56,7.76,0.5266
57.56,7.77,0.793
57.56,7.78,1.5584
57.56,7.79,5.2853
57.56,7.8,0.6721
57.56,7.81,0.4416
57.56,7.85,0.4335
57.56,7.86,1.2729
57.56,7.87,1.1537
57.56,7.88,11.4821
57.56,7.89,0.9835
57.56,7.9,0.2194
57.56,7.91,0.5197
57.56,7.92,0.4393
57.56,7.93,0.993
57.56,7.94,0.8049
57.56,7.95,1.8332
57.56,7.96,0.678
57.56,7.97,1.1716
57.56,7.99,0.4497
57.56,8,0.501
57.56,8.01,0
57.56,8.02,0.4024
57.56,8.03,0.2313
57.56,8.04,0.2983
57.56,8.05,8.2904
57.56,8.06,0.6627
57.56,8.07,1.1329
57.56,8.08,0.3055
57.56,8.09,1.1671
57.56,8.1,0.6204
57.56,8.11,2.0706
57.56,8.12,0.7654
57.56,8.13,0.6949
57.56,8.14,0.8045
57.56,8.15,0.8442
57.56,8.16,0.8585
57.56,8.17,0.863
57.56,8.19,0.7474
57.56,8.2,1.192
57.56,8.21,12.1161
57.56,8.22,3.4849
57.56,8.23,1.254
57.56,8.24,0.9159
57.56,8.25,17.1062
57.56,8.26,1.8953
57.56,8.27,4.1389
57.56,8.28,5.0527
57.56,8.29,3.9929
57.56,8.3,2.4114
57.56,8.31,2.6433
57.56,8.32,4.1007
57.56,8.33,9.0406
57.56,8.34,5.422
57.56,8.35,1.9199
57.56,8.36,16.7566
57.56,8.37,1.0055
57.56,8.38,0.516
57.56,8.39,3.0023
57.56,8.4,0.9949
57.56,8.42,0.7013
57.56,8.46,0.6
57.56,8.47,0
57.56,8.48,0
57.56,8.5,0.2011
57.56,8.53,0.3041
57.56,8.54,0
57.56,8.56,0.2322
57.56,8.57,0.2
57.56,8.58,0
57.56,8.59,1.2927
57.56,8.6,0
57.56,8.61,0.6729
57.56,8.62,0.809
57.56,8.63,0.8352
57.56,8.64,1.1987
57.56,8.65,8.5154
57.56,8.66,0.4396
57.56,8.67,0.2022
57.56,8.68,11.4215
57.56,8.69,0.8685
57.56,8.7,0
57.56,8.71,0.8995
57.56,8.72,0.8026
57.56,8.73,0.2777
57.56,8.74,0
57.56,8.75,1.4037
57.56,8.76,2.0888
57.56,8.77,0.2002
57.56,8.78,1.1005
57.56,8.79,1.1445
57.56,8.8,8.6398
57.56,8.81,3.0103
57.56,8.82,0.5021
57.56,8.83,1.7943
57.56,8.85,1.2801
57.56,8.86,1.5453
57.56,8.87,2.0306
57.56,8.88,6.8366
57.56,8.89,0.7991
57.56,8.9,1.1194
57.56,8.91,1.106
57.56,8.92,0.809
57.56,8.93,1.0557
57.56,8.94,8.9574
57.56,8.95,8.7811
57.56,9,0.8807
57.56,9.01,0.2005
57.56,9.02,0.5008
57.56,9.03,0.8962
57.56,9.04,0.2005
57.56,9.06,0.4976
57.56,9.07,0.613
57.56,9.12,0
57.56,9.13,0.2002
57.56,9.15,0
57.56,9.17,0.2988
57.56,9.18,0
57.56,9.22,0
57.56,9.23,0
57.56,9.24,0
57.56,9.26,0
57.56,9.29,0
57.56,9.3,0
57.56,9.31,0
57.56,9.32,0
57.56,9.33,0
57.56,9.38,0
57.56,9.39,0
57.56,9.42,0
57.56,9.43,0
57.56,9.45,0.2988
57.56,9.5,0
57.56,9.51,0.2002
57.56,9.52,0.639
57.56,9.53,0.5755
57.56,9.55,4.2012
57.56,9.56,8.1756
57.56,9.57,5.6042
57.56,9.58,9.6099
57.56,9.59,0.9598
57.56,9.6,0.2519
57.56,9.63,0
57.56,9.65,1.2772
57.56,9.66,0
57.56,9.67,0
57.56,9.68,0
57.56,9.7,0
57.56,9.71,0
57.56,9.72,0
57.56,9.73,0
57.56,9.74,0
57.56,9.75,0
57.56,9.76,0
57.56,9.77,0
57.56,9.78,0
57.56,9.8,0
57.56,9.81,0
57.56,9.82,0
57.56,9.83,0
57.57,10.46,0
57.57,10.47,0
57.57,10.53,0
57.57,10.54,0
57.57,10.55,0
57.57,10.56,0.1783
57.57,10.57,1.0247
57.57,10.58,2.8134
57.57,10.59,4.983
57.57,10.6,5.8921
57.57,10.61,19.9053
57.57,10.62,11.7591
57.57,10.63,38.2319
57.57,10.64,35.5122
57.57,10.65,18.2049
57.57,10.66,30.7389
57.57,10.67,13.0679
57.57,10.68,12.6417
57.57,10.69,12.7407
57.57,10.7,8.322
57.57,10.71,9.9365
57.57,10.72,15.746
57.57,10.73,24.1503
57.57,10.74,7.8893
57.57,10.75,6.1249
57.57,10.76,11.9221
57.57,10.77,9.1313
57.57,10.78,21.053
57.57,10.79,9.9133
57.57,10.8,29.6115
57.57,10.81,7.8966
57.57,10.82,6.8732
57.57,10.83,9.263
57.57,10.84,11.2334
57.57,10.85,6.7855
57.57,10.86,7.5439
57.57,10.87,8.8837
57.57,10.88,10.6087
57.57,10.89,4.6897
57.57,10.9,6.006
57.57,10.91,5.8212
57.57,10.92,9.3403
57.57,10.93,11.6939
57.57,10.94,8.0443
57.57,10.95,10.0274
57.57,10.96,5.3532
57.57,10.97,7.223
57.57,10.98,6.9855
57.57,10.99,13.6446
57.57,11,11.118
57.57,11.01,14.4846
57.57,11.02,15.6544
57.57,11.03,8.906
57.57,11.04,12.003
57.57,11.05,12.807
57.57,11.06,10.3281
57.57,11.07,10.0593
57.57,11.08,10.3598
57.57,11.09,7.9515
57.57,11.1,14.0028
57.57,11.11,12.992
57.57,11.12,14.7271
57.57,11.13,12.4333
57.57,11.14,14.2124
57.57,11.15,11.1229
57.57,11.16,9.8322
57.57,11.17,10.1011
57.57,11.18,13.8278
57.57,11.19,6.6062
57.57,11.2,8.843
57.57,11.21,10.4375
57.57,11.22,11.024
57.57,11.23,8.6252
57.57,11.24,10.0931
57.57,11.25,10.604
57.57,11.26,14.2483
57.57,11.27,12.8602
57.57,11.28,13.9517
57.57,11.29,13.3854
57.57,11.3,12.4572
57.57,11.31,8.5665
57.57,11.32,11.9313
57.57,11.33,11.4093
57.57,11.34,11.0081
57.57,11.35,13.4385
57.57,11.36,15.4531
57.57,11.37,11.7572
57.57,11.38,13.7622
57.57,11.39,13.5852
57.57,11.4,12.5698
57.57,11.41,9.8743
57.57,11.42,10.3187
57.57,11.43,11.8626
57.57,11.44,11.5375
57.57,11.45,11.831
57.57,11.46,11.425
57.57,11.47,3.5737
57.57,11.48,2.8649
57.57,11.49,0.2075
57.57,11.5,0.4071
57.57,11.51,0.2058
57.57,11.52,0.2227
57.57,11.53,0.439
57.57,11.54,0.205
57.57,11.55,1.6635
57.57,11.56,0.4183
57.57,11.57,0.4044
57.57,11.58,0
57.57,11.59,0.2011
57.57,11.6,0.8483
57.57,11.61,0.2016
57.57,11.62,0.4074
57.57,11.63,0.9216
57.57,11.64,1.3276
57.57,11.65,0.6182
57.57,11.66,1.756
57.57,11.67,1.5923
57.57,11.68,0.6113
57.57,11.69,0
57.57,11.7,0.6241
57.57,11.71,0.2002
57.57,11.72,0
57.57,11.73,0
57.57,11.76,0
57.57,11.77,0
57.57,11.79,0
57.57,11.8,0
57.57,16.7,0
57.57,16.97,0
57.57,17.08,0
57.57,17.11,0
57.57,17.43,0
57.57,17.93,0
57.57,17.96,0
57.57,18.06,0
57.57,18.84,0
57.57,18.85,0
57.57,18.86,0
57.57,18.87,0
57.57,18.88,0
57.57,18.9,0
57.57,18.94,0
57.57,19.07,0
57.57,19.08,0
57.57,19.22,0
57.57,19.26,0
57.57,19.31,0
57.57,19.35,0
57.57,19.36,0.7077
57.57,19.37,0
57.57,19.41,0
57.57,19.48,0
57.57,19.52,0
57.57,19.56,0
57.57,19.61,0
57.57,19.69,2.1282
57.57,19.75,0.6813
57.57,21.05,0.3663
57.57,21.07,0
57.57,21.08,0.47
57.57,21.09,0.2611
57.57,21.1,1.1524
57.57,21.11,0.2533
57.57,21.12,0.2675
57.57,21.13,0.859
57.57,21.14,0.2611
57.57,21.15,1.4606
57.57,21.16,1.2971
57.57,21.17,0.2638
57.57,21.18,0.2425
57.57,21.19,0.5157
57.57,21.2,0.2547
57.57,21.21,0.5121
57.57,21.22,0.5077
57.57,21.24,0
57.57,21.26,0.2766
57.57,21.27,0.2611
57.57,21.28,0.2727
57.57,21.31,0
57.57,21.34,0
57.57,21.35,0
57.57,21.36,0
57.57,21.39,0
57.57,21.4,0
57.57,21.41,0
57.57,21.42,0
57.57,21.43,0
57.57,21.44,0
57.57,21.45,0
57.57,21.46,0.2533
57.57,21.47,0
57.57,21.48,0
57.57,21.49,0
57.57,21.5,0
57.57,21.51,0
57.57,21.52,0
57.57,21.63,0
57.57,6.05,0.205
57.57,6.07,0.3491
57.57,6.08,0.5666
57.57,6.09,0.6373
57.57,6.1,0.2013
57.57,6.11,0.4338
57.57,6.13,0.6349
57.57,6.14,0.3
57.57,6.15,0.2055
57.57,6.16,0.2013
57.57,6.17,0
57.57,6.19,0.2972
57.57,6.22,0.4255
57.57,6.23,0.2994
57.57,6.24,0.2405
57.57,6.25,0.24
57.57,6.26,0
57.57,6.27,0.2075
57.57,6.29,0
57.57,6.3,0.2205
57.57,6.31,0.4924
57.57,6.32,0.2525
57.57,6.34,0.5071
57.57,6.35,0
57.57,6.36,0.2111
57.57,6.37,0.2069
57.57,6.38,0.649
57.57,6.4,0.4191
57.57,6.41,0.5999
57.57,6.42,0
57.57,6.43,0.24
57.57,6.44,0.2508
57.57,6.45,0
57.57,6.46,0.2008
57.57,6.47,0.2988
57.57,6.48,0
57.57,6.49,1.0535
57.57,6.5,1.0485
57.57,6.51,1.0452
57.57,6.52,0.6351
57.57,6.53,0.4099
57.57,6.55,0.2991
57.57,6.56,0.6302
57.57,6.57,0.2172
57.57,6.59,0.8776
57.57,6.6,1.8587
57.57,6.61,0.4366
57.57,6.62,0.5005
57.57,6.63,1.7813
57.57,6.64,0.7571
57.57,6.65,0
57.57,6.66,0.2005
57.57,6.67,0.2291
57.57,6.68,0.8518
57.57,6.7,0.5491
57.57,6.71,0.3008
57.57,6.73,0.9487
57.57,6.74,0.6519
57.57,6.75,0
57.57,6.76,1.1095
57.57,6.77,1.6499
57.57,6.78,0.3011
57.57,6.79,0.3027
57.57,6.8,0
57.57,6.82,0.8682
57.57,6.83,2.3793
57.57,6.84,1.0023
57.57,6.85,1.1084
57.57,6.86,0.4999
57.57,6.87,1.2644
57.57,6.88,1.4779
57.57,6.89,0.4577
57.57,6.9,0.7472
57.57,6.91,1.1587
57.57,6.92,2.4918
57.57,6.93,1.6101
57.57,6.94,0
57.57,6.95,0.8994
57.57,6.96,0.2502
57.57,6.97,1.9042
57.57,6.98,0.2322
57.57,6.99,0.9285
57.57,7,0.2191
57.57,7.01,0.4552
57.57,7.02,0.6665
57.57,7.03,0.4196
57.57,7.04,1.0901
57.57,7.05,0.7215
57.57,7.06,0.4013
57.57,7.07,0.9326
57.57,7.08,0.935
57.57,7.09,6.8642
57.57,7.1,8.9637
57.57,7.11,0.6791
57.57,7.12,0.8692
57.57,7.13,0.7271
57.57,7.14,0.7312
57.57,7.15,0.4346
57.57,7.16,0.7471
57.57,7.17,0.4019
57.57,7.18,2.0752
57.57,7.19,0.4341
57.57,7.2,1.5222
57.57,7.21,0.7202
57.57,7.22,0.8587
57.57,7.23,1.7588
57.57,7.24,1.2315
57.57,7.25,1.6947
57.57,7.26,1.8731
57.57,7.27,2.1608
57.57,7.28,1.6196
57.57,7.29,4.1851
57.57,7.3,0.9385
57.57,7.31,19.0281
57.57,7.32,1.3512
57.57,7.33,0.458
57.57,7.34,1.7968
57.57,7.35,1.0595
57.57,7.36,0.7652
57.57,7.37,1.0029
57.57,7.38,0.6971
57.57,7.39,1.146
57.57,7.4,0.2183
57.57,7.41,0.4475
57.57,7.42,0.4299
57.57,7.43,3.0272
57.57,7.44,0.2452
57.57,7.45,0.4352
57.57,7.46,0.4722
57.57,7.47,0.4021
57.57,7.48,1.1779
57.57,7.49,0.5037
57.57,7.5,0.4188
57.57,7.51,0.7002
57.57,7.52,0.6458
57.57,7.53,0.2286
57.57,7.54,0.5577
57.57,7.55,1.1671
57.57,7.56,0.5224
57.57,7.57,0.2383
57.57,7.58,0.2341
57.57,7.59,0.2177
57.57,7.6,0.2002
57.57,7.61,0.2247
57.57,7.62,1.1605
57.57,7.63,1.1658
57.57,7.64,0.4132
57.57,7.65,0.5649
57.57,7.66,0.6136
57.57,7.67,0.4211
57.57,7.68,0.4566
57.57,7.69,1.0525
57.57,7.7,0.8844
57.57,7.71,2.3495
57.57,7.72,1.1304
57.57,7.73,1.744
57.57,7.74,0.8591
57.57,7.75,0.6782
57.57,7.77,0.4429
57.57,7.78,0.2083
57.57,7.79,0.2027
57.57,7.8,1.2085
57.57,7.81,0.869
57.57,7.82,1.4318
57.57,7.83,1.0723
57.57,7.84,1.6279
57.57,7.88,0.2258
57.57,7.89,0.2036
57.57,7.9,0.7576
57.57,7.91,4.5865
57.57,7.92,0.9538
57.57,7.93,0.5905
57.57,7.94,0.2122
57.57,7.96,0.9913
57.57,7.97,11.7246
57.57,7.98,0.5052
57.57,7.99,0.5205
57.57,8,0.5902
57.57,8.01,0.8529
57.57,8.02,0.2997
57.57,8.03,0.4683
57.57,8.04,0.2736
57.57,8.05,0
57.57,8.06,0.2238
57.57,8.07,0.2488
57.57,8.08,0.4097
57.57,8.09,0.2016
57.57,8.1,0.401
57.57,8.11,0.2411
57.57,8.12,0.9934
57.57,8.13,0.4152
57.57,8.14,15.6548
57.57,8.15,0.7018
57.57,8.16,0.5018
57.57,8.17,1.3034
57.57,8.18,0.7568
57.57,8.19,5.1671
57.57,8.2,0.5008
57.57,8.21,0.8561
57.57,8.22,0
57.57,8.23,0.501
57.57,8.24,1.5836
57.57,8.25,0.7499
57.57,8.26,8.5232
57.57,8.27,1.8167
57.57,8.28,0.7488
57.57,8.29,1.9307
57.57,8.3,5.7823
57.57,8.31,4.5497
57.57,8.32,4.4001
57.57,8.33,2.3534
57.57,8.34,4.0966
57.57,8.35,2.9482
57.57,8.36,3.2138
57.57,8.37,2.0197
57.57,8.38,5.2833
57.57,8.39,4.2181
57.57,8.4,1.1549
57.57,8.41,0.4011
57.57,8.42,0.5227
57.57,8.43,0.2002
57.57,8.44,0.2133
57.57,8.45,15.3424
57.57,8.46,0.8529
57.57,8.47,2.1072
57.57,8.48,0.3
57.57,8.49,0.2994
57.57,8.52,0
57.57,8.53,0.2005
57.57,8.54,0
57.57,8.55,0.2019
57.57,8.56,0.5019
57.57,8.57,0.2933
57.57,8.58,1.1494
57.57,8.59,0.4004
57.57,8.6,0
57.57,8.61,0.5983
57.57,8.62,0.5075
57.57,8.63,7.6796
57.57,8.64,0.3005
57.57,8.65,0.5005
57.57,8.66,1.1031
57.57,8.67,1.0821
57.57,8.68,3.4933
57.57,8.69,26.0176
57.57,8.71,0.5421
57.57,8.72,0.2994
57.57,8.73,0.2988
57.57,8.74,0.8457
57.57,8.75,0.2502
57.57,8.76,0.5997
57.57,8.77,0.7291
57.57,8.78,0.401
57.57,8.79,0.7165
57.57,8.8,0.801
57.57,8.81,1.3987
57.57,8.82,0.8314
57.57,8.83,0.2005
57.57,8.84,2.1687
57.57,8.85,0.9523
57.57,8.86,1.1306
57.57,8.87,1.9725
57.57,8.88,1.0026
57.57,8.89,15.0793
57.57,8.9,12.4153
57.57,8.91,2.5684
57.57,8.92,1.586
57.57,8.93,0.946
57.57,8.94,2.855
57.57,8.95,18.807
57.57,8.96,0.7018
57.57,8.97,0.255
57.57,8.98,0.2005
57.57,8.99,0.2997
57.57,9.01,0
57.57,9.02,0.2175
57.57,9.03,0.2005
57.57,9.04,0.5991
57.57,9.05,0.5983
57.57,9.06,0
57.57,9.07,0.8749
57.57,9.08,0.9351
57.57,9.09,0.2358
57.57,9.1,0
57.57,9.12,0
57.57,9.13,0.2072
57.57,9.14,0
57.57,9.18,0
57.57,9.2,0
57.57,9.21,0
57.57,9.22,0
57.57,9.23,0.2002
57.57,9.25,0
57.57,9.28,0.3002
57.57,9.3,0
57.57,9.33,0
57.57,9.34,0.2008
57.57,9.36,0
57.57,9.37,0
57.57,9.41,0
57.57,9.43,0
57.57,9.44,0
57.57,9.46,0.2361
57.57,9.48,0
57.57,9.49,0
57.57,9.51,0.2552
57.57,9.52,0.3363
57.57,9.53,0.2961
57.57,9.54,0
57.57,9.55,1.2852
57.57,9.56,5.0578
57.57,9.57,5.1399
57.57,9.58,9.1837
57.57,9.59,10.7391
57.57,9.6,3.9892
57.57,9.61,0
57.57,9.62,1.6866
57.57,9.63,0.6725
57.57,9.64,0.2122
57.57,9.65,0.3036
57.57,9.67,0
57.57,9.68,0
57.57,9.69,0
57.57,9.7,0.2983
57.57,9.71,0
57.57,9.72,0
57.57,9.73,0
57.57,9.74,0
57.57,9.75,0
57.57,9.76,0
57.57,9.77,0
57.57,9.78,0
57.57,9.79,0
57.57,9.8,0
57.57,9.81,0
57.57,9.82,0
57.57,9.83,0
57.57,9.84,0
57.57,9.85,0
57.57,9.87,0
57.57,9.88,0
57.57,9.89,0
57.57,9.97,0
57.58,10.5,0
57.58,10.53,0
57.58,10.54,0
57.58,10.55,0
57.58,10.56,0
57.58,10.57,1.0229
57.58,10.58,3.0428
57.58,10.59,6.303
57.58,10.6,7.1906
57.58,10.61,34.2226
57.58,10.62,19.06
57.58,10.63,14.6659
57.58,10.64,11.9562
57.58,10.65,13.5203
57.58,10.66,12.6294
57.58,10.67,11.4723
57.58,10.68,9.0791
57.58,10.69,8.7499
57.58,10.7,8.6674
57.58,10.71,10.7242
57.58,10.72,8.7489
57.58,10.73,4.8408
57.58,10.74,29.4975
57.58,10.75,7.4713
57.58,10.76,9.4504
57.58,10.77,8.2798
57.58,10.78,13.3991
57.58,10.79,14.1667
57.58,10.8,31.1781
57.58,10.81,13.6684
57.58,10.82,6.7369
